sp|Q67FW5|B3GNL_HUMAN	4eb6002b2592dd5525eba1bb9f44d79e	361	Pfam	PF00535	Glycosyl transferase family 2	21	192	1.7E-21	T	13-12-2023	IPR001173	Glycosyltransferase 2-like	-	MetaCyc:PWY-1001|MetaCyc:PWY-1901|MetaCyc:PWY-1961|MetaCyc:PWY-1981|MetaCyc:PWY-2021|MetaCyc:PWY-2881|MetaCyc:PWY-2901|MetaCyc:PWY-2902|MetaCyc:PWY-4421|MetaCyc:PWY-4801|MetaCyc:PWY-5094|MetaCyc:PWY-5105|MetaCyc:PWY-5129|MetaCyc:PWY-5139|MetaCyc:PWY-5160|MetaCyc:PWY-5161|MetaCyc:PWY-5268|MetaCyc:PWY-5284|MetaCyc:PWY-5286|MetaCyc:PWY-5310|MetaCyc:PWY-5312|MetaCyc:PWY-5313|MetaCyc:PWY-5317|MetaCyc:PWY-5320|MetaCyc:PWY-5321|MetaCyc:PWY-5338|MetaCyc:PWY-5339|MetaCyc:PWY-5342|MetaCyc:PWY-5343|MetaCyc:PWY-5379|MetaCyc:PWY-5380|MetaCyc:PWY-5397|MetaCyc:PWY-5399|MetaCyc:PWY-5400|MetaCyc:PWY-5662|MetaCyc:PWY-5666|MetaCyc:PWY-5672|MetaCyc:PWY-5756|MetaCyc:PWY-5759|MetaCyc:PWY-5774|MetaCyc:PWY-5784|MetaCyc:PWY-5793|MetaCyc:PWY-5797|MetaCyc:PWY-5800|MetaCyc:PWY-5818|MetaCyc:PWY-5822|MetaCyc:PWY-5875|MetaCyc:PWY-5926|MetaCyc:PWY-5936|MetaCyc:PWY-5975|MetaCyc:PWY-6010|MetaCyc:PWY-6015|MetaCyc:PWY-6024|MetaCyc:PWY-6036|MetaCyc:PWY-6051|MetaCyc:PWY-6239|MetaCyc:PWY-6279|MetaCyc:PWY-6297|MetaCyc:PWY-6310|MetaCyc:PWY-6312|MetaCyc:PWY-6346|MetaCyc:PWY-6385|MetaCyc:PWY-6397|MetaCyc:PWY-6401|MetaCyc:PWY-641|MetaCyc:PWY-6525|MetaCyc:PWY-6546|MetaCyc:PWY-6566|MetaCyc:PWY-6623|MetaCyc:PWY-6624|MetaCyc:PWY-6655|MetaCyc:PWY-6657|MetaCyc:PWY-6658|MetaCyc:PWY-6685|MetaCyc:PWY-6686|MetaCyc:PWY-6687|MetaCyc:PWY-6722|MetaCyc:PWY-6762|MetaCyc:PWY-6763|MetaCyc:PWY-6802|MetaCyc:PWY-6971|MetaCyc:PWY-6972|MetaCyc:PWY-6981|MetaCyc:PWY-7018|MetaCyc:PWY-7031|MetaCyc:PWY-7037|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7071|MetaCyc:PWY-7074|MetaCyc:PWY-7100|MetaCyc:PWY-7109|MetaCyc:PWY-7129|MetaCyc:PWY-7137|MetaCyc:PWY-7139|MetaCyc:PWY-7140|MetaCyc:PWY-7143|MetaCyc:PWY-7145|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7157|MetaCyc:PWY-7166|MetaCyc:PWY-7171|MetaCyc:PWY-7186|MetaCyc:PWY-7191|MetaCyc:PWY-7192|MetaCyc:PWY-7212|MetaCyc:PWY-7213|MetaCyc:PWY-7252|MetaCyc:PWY-7253|MetaCyc:PWY-7290|MetaCyc:PWY-7352|MetaCyc:PWY-7412|MetaCyc:PWY-7433|MetaCyc:PWY-7435|MetaCyc:PWY-7449|MetaCyc:PWY-7450|MetaCyc:PWY-7458|MetaCyc:PWY-7460|MetaCyc:PWY-7463|MetaCyc:PWY-7464|MetaCyc:PWY-7468|MetaCyc:PWY-7473|MetaCyc:PWY-7475|MetaCyc:PWY-7487|MetaCyc:PWY-7491|MetaCyc:PWY-7530|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7623|MetaCyc:PWY-7624|MetaCyc:PWY-7633|MetaCyc:PWY-7658|MetaCyc:PWY-7661|MetaCyc:PWY-7677|MetaCyc:PWY-7697|MetaCyc:PWY-7740|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7818|MetaCyc:PWY-7819|MetaCyc:PWY-7820|MetaCyc:PWY-7821|MetaCyc:PWY-7824|MetaCyc:PWY-7832|MetaCyc:PWY-7833|MetaCyc:PWY-7836|MetaCyc:PWY-7838|MetaCyc:PWY-7839|MetaCyc:PWY-7859|MetaCyc:PWY-7884|MetaCyc:PWY-7885|MetaCyc:PWY-7897|MetaCyc:PWY-7921|MetaCyc:PWY-7922|MetaCyc:PWY-7940|MetaCyc:PWY-7945|MetaCyc:PWY-7946|MetaCyc:PWY-7960|MetaCyc:PWY-7979|MetaCyc:PWY-7981|MetaCyc:PWY-8000|MetaCyc:PWY-8039|MetaCyc:PWY-8081|MetaCyc:PWY-8122|MetaCyc:PWY-8133|MetaCyc:PWY-8192|MetaCyc:PWY-8195|MetaCyc:PWY-8197|MetaCyc:PWY-8198|MetaCyc:PWY-8199|MetaCyc:PWY-8204|MetaCyc:PWY-8205|MetaCyc:PWY-8206|MetaCyc:PWY-8207|MetaCyc:PWY-8208|MetaCyc:PWY-8209|MetaCyc:PWY-8211|MetaCyc:PWY-8212|MetaCyc:PWY-8217|MetaCyc:PWY-8218|MetaCyc:PWY-8219|MetaCyc:PWY-822|MetaCyc:PWY-8220|MetaCyc:PWY-8221|MetaCyc:PWY-8222|MetaCyc:PWY-8224|MetaCyc:PWY-8226|MetaCyc:PWY-8228|MetaCyc:PWY-8230|MetaCyc:PWY-8231|MetaCyc:PWY-8232|MetaCyc:PWY-8233|MetaCyc:PWY-8234|MetaCyc:PWY-8235|MetaCyc:PWY-8236|MetaCyc:PWY-8237|MetaCyc:PWY-8241|MetaCyc:PWY-8242|MetaCyc:PWY-8243|MetaCyc:PWY-8244|MetaCyc:PWY-8248|MetaCyc:PWY-8250|MetaCyc:PWY-8251|MetaCyc:PWY-8252|MetaCyc:PWY-8253|MetaCyc:PWY-8257|MetaCyc:PWY-8272|MetaCyc:PWY-83|MetaCyc:PWY-8322|MetaCyc:PWY-8323|MetaCyc:PWY-8340|MetaCyc:PWY-8365|MetaCyc:PWY-8367|MetaCyc:PWY-8371|MetaCyc:PWY-8379|MetaCyc:PWY-8408|MetaCyc:PWY-8434|MetaCyc:PWY-8447|MetaCyc:PWY-8459|MetaCyc:PWY-8460|MetaCyc:PWY-8461|Reactome:R-BTA-6811436|Reactome:R-BTA-913709|Reactome:R-CEL-190372|Reactome:R-CEL-6811436|Reactome:R-CEL-913709|Reactome:R-DDI-480985|Reactome:R-DME-190372|Reactome:R-DME-480985|Reactome:R-DME-6811436|Reactome:R-DME-913709|Reactome:R-HSA-162699|Reactome:R-HSA-1660662|Reactome:R-HSA-190372|Reactome:R-HSA-446203|Reactome:R-HSA-4717374|Reactome:R-HSA-4719360|Reactome:R-HSA-4719377|Reactome:R-HSA-480985|Reactome:R-HSA-5083625|Reactome:R-HSA-5083636|Reactome:R-HSA-6811436|Reactome:R-HSA-9037629|Reactome:R-HSA-913709|Reactome:R-HSA-9683673|Reactome:R-HSA-9694719|Reactome:R-MMU-162699|Reactome:R-MMU-1660662|Reactome:R-MMU-190372|Reactome:R-MMU-2142850|Reactome:R-MMU-446203|Reactome:R-MMU-480985|Reactome:R-MMU-6811436|Reactome:R-MMU-9037629|Reactome:R-MMU-913709|Reactome:R-RNO-1660662|Reactome:R-RNO-2142850|Reactome:R-RNO-6811436|Reactome:R-RNO-913709|Reactome:R-SCE-480985|Reactome:R-SPO-480985|Reactome:R-XTR-913709
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	1	19	-	T	13-12-2023	-	-	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	110	133	-	T	13-12-2023	-	-	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	551	582	-	T	13-12-2023	-	-	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	Pfam	PF15479	Domain of unknown function (DUF4639)	6	581	0.0	T	13-12-2023	IPR028042	Protein of unknown function DUF4639	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	147	221	-	T	13-12-2023	-	-	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	1	29	-	T	13-12-2023	-	-	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	310	331	-	T	13-12-2023	-	-	-	-
sp|A6NN90|CB081_HUMAN	21d35b9aeb3d5c5448b3ab3f6f362fec	582	MobiDBLite	mobidb-lite	consensus disorder prediction	171	195	-	T	13-12-2023	-	-	-	-
sp|Q12824|SNF5_HUMAN	0cadff697ce26e267b0413de10b37735	385	Pfam	PF04855	SNF5 / SMARCB1 / INI1	180	373	1.6E-51	T	13-12-2023	IPR006939	SNF5/SMARCB1/INI1	GO:0000228(InterPro)|GO:0006338(InterPro)	Reactome:R-BTA-3214858|Reactome:R-BTA-8939243|Reactome:R-GGA-8939243|Reactome:R-HSA-3214858|Reactome:R-HSA-8939243|Reactome:R-MMU-3214858|Reactome:R-MMU-8939243
sp|Q12824|SNF5_HUMAN	0cadff697ce26e267b0413de10b37735	385	Pfam	PF21459	SWI/SNF Subunit INI1, DNA binding domain	13	104	3.8E-36	T	13-12-2023	IPR048664	SWI/SNF Subunit INI1, DNA binding domain	-	Reactome:R-BTA-3214858|Reactome:R-BTA-8939243|Reactome:R-GGA-8939243|Reactome:R-HSA-3214858|Reactome:R-HSA-8939243|Reactome:R-MMU-3214858|Reactome:R-MMU-8939243
sp|Q8TEA7|TBCK_HUMAN	78a2b9bfe32b3a655d2f84c9d7a1a168	893	MobiDBLite	mobidb-lite	consensus disorder prediction	710	730	-	T	13-12-2023	-	-	-	-
sp|Q8TEA7|TBCK_HUMAN	78a2b9bfe32b3a655d2f84c9d7a1a168	893	MobiDBLite	mobidb-lite	consensus disorder prediction	710	749	-	T	13-12-2023	-	-	-	-
